id;club_id;person_id;sign_on;sign_off;number;position_id;public;created_at;updated_at
1054;2;1054;2016-01-01;2016-04-19;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1055;67;1055;2016-01-19;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1056;44;1056;2013-05-21;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1057;72;1057;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1058;16;1058;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1059;16;1059;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1060;53;1060;2016-04-08;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1061;9;1061;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1062;67;1062;2017-03-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1063;50;1063;2016-09-15;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1064;46;1064;2014-07-20;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1065;63;1065;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1066;47;1066;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1067;69;1067;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1068;76;1068;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1069;53;1069;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1070;15;1070;2012-02-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1071;70;1071;2016-01-01;2017-01-05;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1072;70;1072;2017-10-02;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1073;67;1073;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1074;8;1074;2016-01-24;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1075;76;1075;2017-03-08;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1076;72;1076;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1077;1;1077;2016-05-07;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1078;67;1078;2016-09-09;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1079;2;1079;2015-10-20;2016-11-25;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1080;15;1080;2014-03-26;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1081;67;1081;2016-08-31;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1082;69;1082;2016-10-30;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1083;2;1083;2015-11-03;2016-05-09;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1084;8;1084;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1085;53;1085;2014-09-17;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1086;53;1086;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1087;9;1087;2016-09-14;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1088;73;1088;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1089;67;1089;2016-08-31;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1090;47;1090;2017-10-13;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1091;75;1091;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1092;68;1092;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1093;2;1093;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1094;76;1094;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1095;1;1095;2015-10-12;2017-03-16;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1096;44;1096;2017-08-25;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1097;12;1097;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1098;67;1098;2017-10-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1099;1;1099;2013-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1100;70;1100;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1101;68;1101;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1102;63;1102;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1103;75;1103;2017-05-08;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1104;67;1104;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1105;2;1105;2016-03-26;2016-11-02;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1106;9;1106;2016-01-27;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1107;75;1107;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1108;53;1108;2017-05-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1109;2;1109;2017-10-17;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1110;1;1110;2013-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1111;16;1111;2016-09-30;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1112;12;1112;2016-10-26;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1113;16;1113;2017-01-18;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1114;76;1114;2017-01-12;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1115;14;1115;2016-04-07;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1116;67;1116;2016-08-31;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1117;15;1117;2016-07-28;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1118;53;1118;2014-02-16;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1119;75;1119;2017-01-31;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1120;16;1120;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1121;63;1121;2015-02-11;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1122;70;1122;2017-02-15;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1123;70;1123;2017-05-21;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1124;47;1124;2017-10-04;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1125;2;1125;2016-10-30;2017-09-17;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1126;63;1126;2016-01-24;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1127;44;1127;2016-05-11;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1128;2;1128;2017-09-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1129;73;1129;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1130;14;1130;2015-06-13;2017-01-05;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1131;67;1131;2017-03-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1132;67;1132;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1133;73;1133;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1134;1;1134;2017-04-26;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1135;16;1135;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1136;74;1136;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1137;69;1137;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1138;12;1138;2016-02-11;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1139;67;1139;2017-08-28;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1140;70;1140;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1141;68;1141;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1142;69;1142;2017-03-25;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1143;53;1143;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1144;46;1144;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1145;69;1145;2017-06-20;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1146;12;1146;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1147;4;1147;2016-10-25;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1148;53;1148;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1149;69;1149;2016-03-13;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1150;1;1150;2013-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1151;16;1151;2017-07-10;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1152;72;1152;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1153;74;1153;2017-04-18;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1154;12;1154;2016-01-24;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1155;46;1155;2015-09-08;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1156;46;1156;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1157;68;1157;2017-03-05;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1158;12;1158;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1159;72;1159;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1160;63;1160;2016-04-14;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1161;67;1161;2017-10-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1162;70;1162;2016-01-01;2017-01-05;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1163;72;1163;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1164;9;1164;2015-01-29;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1165;15;1165;2017-06-18;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1166;4;1166;2016-10-25;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1167;70;1167;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1168;8;1168;2014-03-24;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1169;16;1169;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1170;46;1170;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1171;12;1171;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1172;76;1172;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1173;12;1173;2017-05-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1174;2;1174;2014-05-06;2016-05-09;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1175;47;1175;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1176;67;1176;2016-09-02;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1177;50;1177;2016-09-15;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1178;50;1178;2016-02-18;2017-01-05;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1179;74;1179;2017-02-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1180;14;1180;2014-04-09;2017-01-05;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1181;12;1181;2014-08-28;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1182;50;1182;2013-04-17;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1183;16;1183;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1184;46;1184;2014-07-20;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1185;9;1185;2015-06-12;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1186;4;1186;2016-09-16;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1187;12;1187;2017-08-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1188;69;1188;2017-04-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1189;53;1189;2014-01-01;2017-01-05;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1190;67;1190;2016-09-19;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1191;69;1191;2017-04-21;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1192;44;1192;2013-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1193;1;1193;2013-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1194;1;1194;2015-08-24;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1195;47;1195;2016-03-30;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1196;67;1196;2016-01-19;2016-05-29;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1197;44;1197;2013-04-08;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1198;15;1198;2015-04-26;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1199;53;1199;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1200;74;1200;2017-02-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1201;9;1201;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1202;73;1202;2017-06-18;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1203;63;1203;2016-10-21;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1204;15;1204;2012-02-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1205;1;1205;2016-05-11;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1206;8;1206;2014-02-16;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1207;4;1207;2016-08-24;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1208;53;1208;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1209;75;1209;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1210;4;1210;2017-08-28;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1211;72;1211;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1212;4;1212;2014-03-14;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1213;4;1213;2013-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1214;8;1214;2014-01-01;2017-01-05;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1215;12;1215;2017-05-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1216;1;1216;2016-12-22;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1217;46;1217;2014-07-20;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1218;63;1218;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1219;63;1219;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1220;74;1220;2017-08-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1221;9;1221;2017-01-24;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1222;63;1222;2015-02-11;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1223;15;1223;2017-09-05;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1224;44;1224;2013-04-14;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1225;4;1225;2017-09-19;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1226;4;1226;2016-02-19;2017-01-05;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1227;15;1227;2015-09-23;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1228;14;1228;2016-09-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1229;46;1229;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1230;1;1230;2015-02-28;2017-03-16;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1231;63;1231;2016-08-22;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1232;63;1232;2016-08-08;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1233;73;1233;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1234;69;1234;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1235;67;1235;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1236;68;1236;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1237;2;1237;2017-07-23;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1238;12;1238;2016-09-28;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1239;44;1239;2017-08-16;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1240;63;1240;2016-09-13;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1241;15;1241;2016-02-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1242;67;1242;2017-06-05;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1243;68;1243;2016-02-18;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1244;47;1244;2016-03-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1245;53;1245;2014-02-16;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1246;74;1246;2017-09-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1247;53;1247;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1248;72;1248;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1249;76;1249;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1250;12;1250;2015-08-31;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1251;53;1251;2015-02-18;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1252;16;1252;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1253;16;1253;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1254;75;1254;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1255;68;1255;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1256;44;1256;2013-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1257;4;1257;2017-05-24;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1258;68;1258;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1259;16;1259;2016-12-27;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1260;75;1260;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1261;75;1261;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1262;46;1262;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1263;14;1263;2016-05-25;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1264;44;1264;2015-09-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1265;4;1265;2016-02-19;2017-01-05;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1266;15;1266;2012-02-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1267;2;1267;2016-09-02;2016-11-08;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1268;44;1268;2017-08-16;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1269;67;1269;2016-07-27;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1270;67;1270;2016-01-19;2016-05-29;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1271;47;1271;2015-08-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1272;50;1272;2017-09-17;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1273;15;1273;2012-02-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1274;2;1274;2015-09-23;2017-03-14;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1275;12;1275;2017-05-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1276;8;1276;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1277;72;1277;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1278;74;1278;2017-02-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1279;75;1279;2017-06-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1280;15;1280;2012-03-09;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1281;68;1281;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1282;44;1282;2014-10-27;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1283;47;1283;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1284;68;1284;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1285;53;1285;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1286;76;1286;2017-01-23;2017-04-20;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1287;53;1287;2017-02-15;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1288;73;1288;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1289;75;1289;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1290;8;1290;2014-10-22;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1291;67;1291;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1292;53;1292;2017-06-14;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1293;44;1293;2016-02-23;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1294;1;1294;2013-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1295;9;1295;2017-02-05;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1296;53;1296;2016-03-31;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1297;63;1297;2016-04-02;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1298;63;1298;2016-04-02;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1299;74;1299;2017-02-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1300;44;1300;2017-02-27;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1301;50;1301;2017-06-18;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1302;70;1302;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1303;72;1303;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1304;8;1304;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1305;1;1305;2016-10-12;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
